track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4Z3qm2aWGTJuJKnv3EWwyD,Hide Away,6Dd3NScHWwnW6obMFbl1BH,Daya,2cE2eOy7alOZHpuelJEV8Q,192386,2017-01-06,46,0.886,0.818,11,-3.649,0,0.0843,0.218,3.46e-06,0.0687,0.469,95.05
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,4Ky2PpWb26OxNabAMffyBw,237792,2015,71,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838
3VcVQmMivq2ISfKUmIuvMK,Rainbow,6ZgBJRjJsK1iOJGKGZxEUv,South Border,6bMej3xtNOTiiHLdhR4wzX,347120,2005-01-01,63,0.66,0.224,5,-13.426,1,0.0307,0.425,2.02e-06,0.101,0.382,88.011
4ZgZPrrSLi4sIiFkiahuxq,Hanap-Hanap,24fEOzlKhgSNLIcy9NdmwH,James Reid,69NVydj9miAmq0cDe4nMnt,201653,2015-02-14,0,0.714,0.695,9,-4.614,1,0.0396,0.424,0.0,0.306,0.669,94.99
2S80c51YXgJQhkhX603fMA,Prinsesa,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,58,0.853,0.455,1,-9.589,1,0.0372,0.305,0.00329,0.125,0.522,118.32
14WWzenpaEgQZlqPq2nk4v,Work,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2JNVoEx4psIgNQyEExwQVn,219320,2016-01-28,0,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974
3E2Zh20GDCR9B1EYjfXWyv,Weak,6s22t5Y3prQHyaHWUN1R1C,AJR,7LACXphpLTluKLFqHIZ1Qq,201160,2017-06-09,0,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,2wY79sveU1sp5g7SokKOiI,Sam Smith,2Jg7JZ0ZXOGje1bkq7CVgK,239316,2014-01-01,0,0.453,0.496,5,-5.785,1,0.0453,0.554,2.65e-05,0.0772,0.501,80.994
4LfkoDOt4mhrbo8Ndk37sQ,Marvin Gaye (feat. Wale) - Remix,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,5J4SS8wTmXdyIEVYjmHzpZ,200106,2015-11-05,37,0.808,0.633,1,-5.298,0,0.0883,0.456,0.0,0.329,0.769,109.974
39V6cEoNFwDFRJEOKyj4OR,Let Me Be the One,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,7xq2b0gkMRI47DCek284HB,280413,2012,48,0.587,0.396,10,-8.722,1,0.0399,0.643,0.0,0.106,0.207,123.873
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,1WO7bigEZckVrkzPBjAsiQ,207186,2006-01-01,0,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,0ekbDNE2eOq8QiaXM34wer,Howie Day,5OmZitvmVXYsjEXkTD3P6Y,277000,2003-11-04,67,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186
2qqte0XT0eFFVLuNP7Qena,Paano Ba Ang Magmahal,2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,7mYRZAqHFz96uRPCi6yEUi,290246,2015-01-01,48,0.544,0.583,0,-6.446,1,0.0314,0.509,0.0,0.0436,0.157,144.052
1VvFtp71ibaXiHxurBlXuw,Before I Let You Go,0jarApAsbmiCkYhz0590mE,Freestyle,4VSBpjPHkZWpjr5m07AzZP,289266,1998-09-26,0,0.66,0.353,4,-12.108,1,0.0347,0.169,0.0,0.138,0.0812,120.084
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,5wKylB0Zwnxz046O7po25D,206880,2015-04-13,0,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882
5nA67Y0XX9JipZwYxX7Gl7,This Town,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,143gTr5lD4xuFizXLs64P2,232600,2016-09-29,0,0.687,0.409,9,-7.751,1,0.0311,0.71,0.0,0.126,0.16,111.861
0jdeV5dSB3kUBRqe1xQJbh,True,3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,78IbgGcKueK33SETMOQfaj,204173,2004-06-08,64,0.598,0.4,6,-10.054,1,0.0241,0.459,0.0,0.151,0.369,96.938
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,2gidE8vgVOkYufANjuvj3S,214226,2004-01-01,73,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,5amj9zNeZ3B2EdpBgXrOZ0,202746,2016-03-25,78,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,3cQO7jp5S9qLBoIVtbkSM1,214506,2015-05-15,82,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989
0HMjXBAZmSYOTTi33WpMso,History,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,1gMxiQQSg5zeu4htBosASY,187426,2015-11-13,74,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5Hq4LcmCQ6BP3kM8J5lgga,260004,2016-06-03,0,0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),0EmeFodog0BfCgMzAIvKQp,Shakira,6bUxh58rYTL67FS8dyTKMN,195840,2017-05-26,76,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034
04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix,3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,4ywy3ahNM8FMH99Ueuf9ZA,218446,2016-11-11,52,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053
1A40ESJJPEEJrqjC9BUO2B,So Slow,0jarApAsbmiCkYhz0590mE,Freestyle,4VSBpjPHkZWpjr5m07AzZP,275906,1998-09-26,0,0.727,0.329,0,-9.09,1,0.0347,0.52,0.0,0.0899,0.401,106.202
6Qyc6fS4DsZjB2mRW9DsQs,Iris,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,4UMjBXcRqIgMZ1XumU2x5T,289533,1998-09-11,84,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
7zTx8ePYAmPFQuxP3xlXZn,Light,0jNDKefhfSbLR9sFvcPLHo,San Holo,1ryx7dR65CbJgeJys4gFiL,239853,2017-06-23,0,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088
1FUViuNSldssMIawrOXF2i,I Got You,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,6IZNCnM8eo8T67i65FrbGA,191811,2016-10-28,53,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99
6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),6ZgBJRjJsK1iOJGKGZxEUv,South Border,7tfDmiKEApFiZmT5MzIN1o,264413,2005-11-15,60,0.523,0.534,6,-8.942,1,0.0296,0.479,3.01e-05,0.111,0.508,75.988
2mrZYZGmPFV3QOyYPZ1zsn,Straight up & Down,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,198186,2016-11-17,61,0.552,0.733,3,-6.898,0,0.0933,0.0209,0.0,0.0858,0.643,143.56
4r7vGTk9HCW7YDorNWoclF,Meron Nang Iba,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,4xxRoePLdITFIhrzUhmOaQ,240360,2013-06-11,0,0.69,0.526,9,-9.939,1,0.0319,0.261,0.000233,0.113,0.608,116.076
1a1i2IwXnUN0PjllVEhA4B,Breakeven,3AQRLZ9PuTAozP28Skbq8V,The Script,5gCo4z8XZ0T16nJmnw9wnG,261426,2008-08-30,36,0.627,0.699,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003
67EY6aDoIx8czEPS6a2AaI,The Man Who Can't Be Moved,3AQRLZ9PuTAozP28Skbq8V,The Script,5gCo4z8XZ0T16nJmnw9wnG,241466,2008-08-30,32,0.608,0.629,10,-5.024,1,0.0264,0.423,0.0,0.0978,0.325,99.953
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,2mxe0TnaNL039ysAj51xPQ,R. Kelly,35Ea7OWXZPZB1vAPiaEGOM,186066,2003,69,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024
6vtOX9riyVzwJxj2SYTuES,Terrified,5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,1PLVcKy1l5tb5mcxNYjKo1,236773,2010,0,0.523,0.728,3,-3.86,1,0.0374,0.202,0.0,0.113,0.206,116.464
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,281826,2016-11-17,66,0.587,0.63,2,-6.054,1,0.0311,0.0389,0.0,0.35,0.433,76.97
4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,4dpARuHxo51G3z768sgnrY,Adele,0K4pIOOsfJ9lK8OjrZfXzd,240426,2016-06-24,0,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982
2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,46yAYzRhSMPA44m0MzSr6g,242081,2016-11-15,67,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),6oMuImdp5ZcFhWP0ESe6mG,Migos,2AvupjUeMnSffKEV05x222,343150,2017-04-07,18,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079
3AsAuGTaDQzavZZThyYlop,Sexual,5H6xmHXjsq98NLbEjuE29f,NEIKED,39NO201BzBWoBo9WGBp6Dt,188888,2016-08-26,0,0.803,0.569,2,-7.392,1,0.0739,0.0623,0.0,0.083,0.809,107.986
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,6w7j5wQ5AI5OQYlcM15s2L,Extreme,7DKHQxJTI32UyCdDdGwvRC,334106,1990-01-01,75,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),1anyVhU62p31KFi8MEzkbf,Chance the Rapper,71QyofYesSsRMwFOTafnhB,304606,2016-05-27,68,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271
5Z6DLYbekZkL8OvH54S4n0,When You Say Nothing At All,6X9aYHnQ75YI8o08aoa0iS,Boyzone,1cdcGR4ez7usluC9Z6UTgR,258826,1999-05-31,0,0.58,0.44,7,-11.152,1,0.0233,0.119,2.37e-06,0.0623,0.324,86.999
6HUnnBwYZqcED1eQztxMBN,Solo Dance,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,3BcNHuKlAm57APDcwh7LJq,174933,2016-11-04,0,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965
39afswHs17v53znQm1gDTY,Take A Bow,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,1YhbfKnjrFgnYyWz6cn9mN,229413,2007-03-31,62,0.708,0.47,9,-7.59,1,0.0659,0.248,0.0,0.0852,0.536,82.007
0MqkYdGBzHx7lnaFvo7doR,Para Sa Akin,0t7vWPRBcVv4xBEHPZHSWA,Sitti,0JPSXvzFg02DSytNE16MSw,186240,2006-01-25,57,0.579,0.408,3,-11.299,1,0.0419,0.916,2.55e-05,0.117,0.465,126.106
1wDfQ3eLZb51M8jCkNwbyx,Words,6Dd3NScHWwnW6obMFbl1BH,Daya,2cE2eOy7alOZHpuelJEV8Q,212920,2017-01-06,23,0.746,0.816,7,-3.793,1,0.0645,0.163,0.0,0.0948,0.579,125.008
1wMALZpuqAy7amQsFBWQ8m,All I Ask,4dpARuHxo51G3z768sgnrY,Adele,0K4pIOOsfJ9lK8OjrZfXzd,271800,2016-06-24,0,0.587,0.283,4,-5.473,1,0.0279,0.882,0.0,0.149,0.343,141.961
6CiuHbascZBxfFqdixSXiW,Set You Free,5elcNQkZ6FCZA3grSOMngY,MYMP,4vZ9jbxJDvWVO18RUOCuUo,264573,2008-08-15,0,0.642,0.281,4,-11.478,1,0.0346,0.821,0.0,0.123,0.101,60.009
3vOmmLuvEUgGaVuRsCs2QF,I Was Made For Loving You,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,6Q7yIbfFPzplTCBM7d1WRO,188939,2015-10-16,65,0.374,0.344,2,-11.94,1,0.0304,0.355,0.0,0.0966,0.216,106.415
5y69gQtK33qxb8a24ACkCy,A Thousand Miles,5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,7D6BFTArx2ajtkKRVXIKO2,237493,2002-04-30,0,0.559,0.845,11,-3.871,1,0.0379,0.222,0.0,0.164,0.304,94.915
6cREm4bV7V79Yxdilx9HDo,Once In a While,6dC0rIJNLSFZwqckLgXJ8p,Timeflies,7nsWIOWiX7Zt0AdR5imU50,215160,2016-03-18,60,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021
37hmZirFpkUcMNlkf5i60r,O Pag-ibig,69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,5SdHH6qhz9PElhCLt3OZTK,217453,2015-03-07,41,0.609,0.516,0,-6.94,1,0.0277,0.0386,0.0,0.234,0.61,170.017
26h6qDR3KtieqIWgnveqmC,Over And Over Again,2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,3WYRdsLkvrKgLgtxd8VV6X,246893,2016-11-04,58,0.463,0.245,8,-9.438,1,0.0387,0.957,0.0,0.089,0.395,129.415
042x9bsUBWW2fJgJ6fUh61,Not Going Home (feat. Gia Koka),5X4LWwbUFNzPkEas04uU82,DVBBS,7374v7XXtJI4rmWuitInXW,196306,2017-01-27,0,0.713,0.733,6,-6.431,1,0.152,0.0933,2.23e-05,0.237,0.502,108.992
7sG2bWi2eDtvX9vX8yC1Gn,Inside Out,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,7mgjbCQ1gzFbASVLgD8YbV,233773,2016-04-01,56,0.545,0.65,7,-5.853,0,0.0315,0.00308,7.98e-06,0.122,0.121,143.937
3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3Kbuu2tHsIbplFUkB7a5oE,200680,2015-10-09,69,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016
11KJSRSgaDxqydKYiD2Jew,Too Good,3TVXtAsR1Inumwj472S9r4,Drake,3hARKC8cinq3mZLLAEaBh9,263373,2016-05-06,0,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,Joel Adams,2SF8Wbc61u8hlQkZYGVCnx,210580,2015-11-06,72,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
7L605WhF5EGf34ggj87yK6,You And Me,5PokPZn11xzZXyXSfnvIM3,Lifehouse,3wJfFDP79V0vuGaAasTIz6,195493,2005-01-01,0,0.461,0.446,7,-7.703,1,0.0267,0.1,0.0,0.169,0.375,139.868
6hmhG1b4LEyNuashVvuIAo,Never Forget You,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,213427,2017-03-17,74,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,5aMmmNxw4vgpc5XC6hK0zp,The Calling,2Ir1mtE8K61cCNY5WQyKGV,208600,2001,75,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7fZH0aUAjY3ay25obOUf2a,205680,2015-11-13,0,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),2FwJwEswyIUAljqgjNSHgP,Snakehips,5cOhR878H8hC3UsxYq5Xyv,229746,2015-10-21,73,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997
1sTUEdVO85YU8Ymk2jeAls,Oh Lord,0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,5r9Mh12IbJnTG6OqI0H4Xj,214744,2016-09-16,0,0.273,0.794,7,-6.644,0,0.0675,0.0217,0.0,0.0616,0.377,95.902
2qLMf6TuEC3ruGJg4SMMN6,Lucky,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,1UwzOp5hn3lAbOqsAfXBw8,189613,2008-05-01,68,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088
135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,447333,1995-12-21,64,0.524,0.503,6,-11.79,1,0.0245,0.184,0.0,0.264,0.436,89.497
22l6ZMCgWB1wfd1GOBe3wm,Ikaw,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,18HwRqjM9HspE97kn9oUBI,284920,2014-10-30,57,0.654,0.336,10,-7.21,1,0.0307,0.575,0.0,0.0784,0.105,120.027
0rFOs9paloAvEtzwDX1Kmc,Bubbly,6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,0gX4aTUhxNbdFTJBXX7OrH,196280,2007-01-01,68,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904
14pj36HKHd6c72njvGVPWU,Pusong Ligaw,3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,41S3W52qwH0oEKOx9ByH5t,246666,2009-01-01,60,0.608,0.417,7,-10.341,1,0.0276,0.645,6.69e-06,0.128,0.142,127.976
1OAiWI2oPmglaOiv9fdioU,Hymn for the Weekend - Seeb Remix,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,5IDGBfcVjwMoGPKOsfyXLN,212647,2015-12-04,36,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.028
5qmXgeIDa1lXB07pgAVlNM,Stickwitu,6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,0ylxpXE00fVxh6d60tevT8,207506,2005-01-01,0,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918
0zMzyHAeMvwq5CRstru1Fp,Lost Boy,2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,6FgtuX3PtiB5civjHYhc52,276066,2017-05-05,69,0.586,0.128,7,-9.297,1,0.0496,0.963,0.0,0.0858,0.371,123.498
6SULfvvRflfNzfwJlUGcpr,Bikini Body,46GXASE9LHzyssNqKOInUu,Dawin,2JtS8H9AIn9oSE9Hja7GIs,227240,2016-07-29,0,0.824,0.784,1,-4.961,0,0.0438,0.0412,0.0,0.0459,0.789,99.007
2XMTqoHHSH0lvuXrvIEdco,Capsize,7xEFii6utZmQ61kX59HmLH,FRENSHIP,5qeKpDQFyotJjLh61pUZQo,237706,2016-09-02,67,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,0NfAzxHZ4diQArSqZMTJHc,240065,2015-01-01,61,0.452,0.476,2,-8.042,1,0.0338,0.689,2.27e-06,0.361,0.172,139.833
6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,0Mcl4Qm47aTgoJ35CFGsQv,193446,2016-12-09,62,0.422,0.745,8,-4.632,1,0.0378,0.221,0.0,0.0981,0.588,95.487
1I6pKIyaBp4OebTGLJpCCC,Perm,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,4PgleR09JVnm3zY1fW3XBA,210053,2016-11-17,65,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.84e-05,0.198,0.863,124.021
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),4PVn1b2WnnXdq80C7uaZLZ,Nause,1B0jux6nCrSuez1iPS7tUJ,195428,2016-08-26,49,0.811,0.801,9,-6.0,0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055
6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,0jnsk9HBra6NMjO2oANoPY,Flo Rida,0ezkpFcE5jANBI2ZrmvhQY,157164,2016-12-16,56,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,0hEurMDQu99nJRq8pTxO14,John Mayer,3yHOaiXecTJVUdn7mApZ48,249626,2001-08-16,75,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01
5hWHHBX801NeP6jpt9mquW,Friend of Mine,4BNWanhw4AjSXjBm9L1Jzy,Juris,54dIsKzWlMydaAO99ED8dy,210615,2016-09-14,49,0.518,0.457,11,-7.596,1,0.0271,0.649,6.84e-06,0.136,0.168,135.962
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,15yvc643iYfQtb6zh9NEJo,285120,2011-10-18,81,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
34i4yxPrHWquuR4kjiivFO,Somebody Else,1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,3Q4yhhyFA2cpZq2FGOgMwU,233076,2016-09-09,52,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995
7DpfL3u92JKKTys5w7jfY7,Starting over Again,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,2VGSxW3eF2Ass0Qlp7g2PY,246813,2014-01-01,55,0.535,0.441,0,-6.481,1,0.0293,0.474,1.21e-06,0.108,0.256,119.706
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,1UwzOp5hn3lAbOqsAfXBw8,242946,2008-05-01,75,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
26hcyzSE154xMZCbFdtInA,Taped Up Heart (feat. Clara Mae),0DdDnziut7wOo6cAYWVZC5,KREAM,1C6fjPZ5GvFi1duyokC0WR,218506,2016-10-14,44,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.567,103.961
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,Hale,5www5PCOdkBpuNCanxeo6L,328533,2006-02-26,55,0.424,0.221,4,-9.279,1,0.0351,0.882,0.0,0.134,0.299,125.964
5KTtIkH3i6sF58N3kyWVnS,Again,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,0Fx4uFBscK3pLtuCZ7EE5Y,169183,2016-08-26,49,0.82,0.301,0,-9.849,1,0.0438,0.543,0.0,0.0961,0.545,119.882
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,0pF0oyuPNdOObniB1Ng0kW,210573,2016-05-27,62,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04
12REd1n8PeiHHWOh066tpr,Never Be Like You,6nxWCVXbOlEVRexSbLsTer,Flume,3zXR5GOXPq0Uc7tWC9fO3X,233337,2016-05-27,0,0.494,0.559,0,-5.445,1,0.0565,0.436,0.0,0.164,0.264,119.247
0JiVRyTJcJnmlwCZ854K4p,Alone,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,4blCxKnK1sGo9D45trrqjt,161200,2016-12-02,63,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),4TH4BHy0LdBi3dpBW4P2UX,R. City,4AUTMNSP56xicSznzKgzjB,227480,2015-10-09,79,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413
5qfZRNjt2TkHEL12r3sDEU,Everglow,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,3cfAM8b8KqJRoIzt3zLKqw,282693,2015-12-04,69,0.534,0.445,4,-9.155,1,0.0292,0.456,0.0684,0.112,0.136,146.107
7IWkJwX9C0J7tHurTD7ViL,When We Were Young,4dpARuHxo51G3z768sgnrY,Adele,0K4pIOOsfJ9lK8OjrZfXzd,290906,2016-06-24,1,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86
6bLopGnirdrilrpdVB6Um1,The Greatest,5WUlDfRSoLAfcVSX1WnrxN,Sia,2eV6DIPDnGl1idcjww6xyX,210920,2016-10-21,69,0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95
5qII2n90lVdPDcgXEEVHNy,Sunday Morning,04gDigrS5kc9YWfZHwBETP,Maroon 5,5zClcGCSWj926AMjvBNSLc,244880,2002,73,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,6pZj4nvx6lV3ulIK3BSjvs,163386,2016-11-18,74,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,251466,2015-12-04,78,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995
442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6czdbbMtGbAkZ6ud2OMTcg,327773,2013-01-01,70,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328
